0.08602150537634409,0.07526881720430108,0.21016885690066714,0.6019417475728155,0.7,0.12962962962962962,0.2,0.1891891891891892,0.5,0.22580645161290322,0.14285714285714285
0.0736196319018405,0.0736196319018405,0.24607151299242708,1.0,0.36666666666666664,0.010810810810810811,0.3,0.32432432432432434,0.8932584269662921,0.3225806451612903,0.14285714285714285
0.08275862068965517,0.07586206896551724,0.503111175348969,0.8543689320388349,0.5,0.011111111111111112,0.3,0.2972972972972973,0.7921348314606742,0.45161290322580644,0.14285714285714285
0.125,0.10119047619047619,0.172471653500994,0.7961165048543689,0.7333333333333333,0.04186046511627907,0.525,0.4594594594594595,0.9213483146067416,0.6774193548387096,0.25
0.059602649006622516,0.059602649006622516,0.4200268402492705,0.8446601941747572,0.5333333333333333,0.01764705882352941,0.225,0.24324324324324326,0.8258426966292135,0.3548387096774194,0.32142857142857145
0.1032258064516129,0.08387096774193549,0.34530617339164715,0.6310679611650486,0.6,0.031578947368421054,0.4,0.35135135135135137,0.848314606741573,0.4838709677419355,0.10714285714285714
0.07547169811320754,0.06918238993710692,0.29220776718913655,0.6310679611650486,0.3333333333333333,0.03225806451612903,0.3,0.2972972972972973,0.8707865168539326,0.3548387096774194,0.10714285714285714
0.06802721088435375,0.06802721088435375,0.4794930256481119,0.6116504854368932,0.6,0.0335195530726257,0.25,0.2702702702702703,0.8033707865168539,0.3225806451612903,0.5
0.08,0.08,0.4310458380353591,0.49514563106796117,0.5333333333333333,0.016304347826086956,0.3,0.32432432432432434,0.8202247191011236,0.45161290322580644,0.32142857142857145
0.10457516339869281,0.09803921568627451,0.3705761180284892,0.47572815533980584,0.43333333333333335,0.03208556149732621,0.4,0.40540540540540543,0.8370786516853933,0.4838709677419355,0.35714285714285715
0.125,0.11805555555555555,0.5299588460780625,0.5825242718446602,0.36666666666666664,0.03389830508474576,0.45,0.4594594594594595,0.7865168539325843,0.41935483870967744,0.35714285714285715
0.06944444444444445,0.06944444444444445,0.5200971304207641,0.5436893203883495,0.6,0.03954802259887006,0.25,0.2702702702702703,0.7865168539325843,0.3548387096774194,0.32142857142857145
0.14102564102564102,0.1346153846153846,0.34884464506421625,0.4563106796116505,0.43333333333333335,0.03208556149732621,0.55,0.5675675675675675,0.8539325842696629,0.3225806451612903,0.32142857142857145
0.17307692307692307,0.14743589743589744,0.31470793701972144,0.49514563106796117,0.5,0.03225806451612903,0.675,0.6216216216216216,0.8539325842696629,0.3225806451612903,0.39285714285714285
0.13414634146341464,0.12195121951219512,0.23055956401898373,0.5242718446601942,0.7,0.041237113402061855,0.55,0.5405405405405406,0.898876404494382,0.2903225806451613,0.2857142857142857
0.1375,0.1125,0.2871140980170885,0.4368932038834951,0.6,0.042105263157894736,0.55,0.4864864864864865,0.8764044943820225,0.41935483870967744,0.21428571428571427
0.14102564102564102,0.1346153846153846,0.31925949809232074,0.44660194174757284,0.4666666666666667,0.03723404255319149,0.55,0.5675675675675675,0.8539325842696629,0.3870967741935484,0.39285714285714285
0.13855421686746988,0.12650602409638553,0.20223502424982842,0.4174757281553398,0.6,0.03608247422680412,0.575,0.5675675675675675,0.9101123595505618,0.3870967741935484,0.39285714285714285
0.1,0.09333333333333334,0.41684496748884936,0.42718446601941745,0.6,0.05027932960893855,0.375,0.3783783783783784,0.8202247191011236,0.3548387096774194,0.2857142857142857
0.17177914110429449,0.15337423312883436,0.23735932247309566,0.4077669902912621,0.43333333333333335,0.0196078431372549,0.7,0.6756756756756757,0.8932584269662921,0.6451612903225806,0.32142857142857145
0.15384615384615385,0.14792899408284024,0.15785414005630027,0.3592233009708738,0.4666666666666667,0.0297029702970297,0.65,0.6756756756756757,0.9269662921348315,0.6129032258064516,0.4642857142857143
0.15337423312883436,0.1411042944785276,0.24607151299242708,0.3300970873786408,0.43333333333333335,0.01020408163265306,0.625,0.6216216216216216,0.8932584269662921,0.45161290322580644,0.4642857142857143
